Long,Lat,County
-70.49,43.869,32
-74.207,43.028,19
-71.422,41.852,48
-76.006,43.778,5
-81.187,43.887,0
-74.449,40.425,0
-78.786,42.374,39
-75.506,45.522,0
-73.319,43.2,9
-74.62,43.247,19
-74.831,44.43,1
-76.546,41.155,0
-78.641,43.983,0
-76.595,41.458,0
-81.231,43.203,0
-74.605,43.609,31
-70.74,42.116,17
-80.287,41.167,0
-80.949,45.511,0
-71.534,42.433,43
-78.61,42.957,2
-81.245,43.609,4
-72.324,43.82,0
-79.788,42.37,0
-71.605,40.687,50
-80.288,43.986,0
-77.441,45.445,0
-74.775,41.937,1
-74.866,43.634,8
-73.953,45.222,0
-74.171,42.648,33
-76.547,43.577,0
-79.796,42.535,0
-73.021,40.283,0
-78.667,40.308,0
-74.144,40.275,0
-71.854,42.413,44
-80.41,45.533,60
-70.584,43.603,0
-80.995,45.475,0
-72.097,39.99,0
-72.093,41.534,0
-80.792,45.602,0
-75.301,39.658,0
-70.904,40.654,0
-77.785,44.371,0
-72.417,44.868,0
-74.687,43.426,7
-72.604,42.869,0
-72.498,45.558,61
-80.795,44.282,0
-78.209,44.028,0
-74.111,44.304,4
-75.924,45.121,0
-70.576,45.693,0
-73.059,45.805,0
-75.058,45.405,0
-78.034,41.386,19
-78.509,39.963,0
-71.531,44.787,0
-76.398,40.728,0
-72.312,39.813,0
-80.255,44.473,0
-71.829,43.012,0
-81.038,41.69,0
-71.391,43.251,0
-71.383,44.999,0
-75.542,43.657,55
-80.013,42.25,0
-79.375,43.046,0
-73.528,40.746,62
-72.142,41.087,0
-80.958,40.892,0
-72.955,41.235,0
-70.75,45.557,38
-77.548,43.652,63
-74.279,44.838,54
-77.547,42.052,38
-78.947,40.658,0
-72.641,44.275,18
-73.34,45.115,0
-78.257,41.842,0
-74.897,40.724,0
-76.684,45.897,0
-80.324,45.661,67
-81.077,40.579,0
-75.907,45.47,0
-78.263,42.279,49
-77.583,41.004,0
-78.163,40.455,0
-79.452,41.238,0
-76.924,43.037,18
-73.622,40.112,0
-79.089,43.377,0
-73.968,39.777,19
-76.439,42.471,40
-76.547,41.696,50
-79.404,45.563,0
-79.205,41.51,0
-74.521,42.302,30
-78.366,43.775,0
-75.149,42.004,43
-70.886,40.454,2
-73.435,40.204,0
-73.826,41.523,64
-70.725,44.805,0
-72.762,43.561,0
-74.617,40.895,0
-70.851,45.794,0
-80.683,42.362,32
-78.369,44.877,0
-70.422,43.004,0
-72.796,39.751,0
-76.082,39.635,5
-73.807,44.566,2
-76.729,42.423,40
-77.136,41.419,0
-78.983,45.054,0
-77.105,43.745,0
-81.015,41.394,3
-76.116,43.671,42
-77.653,41.26,0
-70.542,40.698,20
-75.196,41.925,43
-71.976,42.994,0
-76.827,45.454,50
-76.23,44.332,38
-72.198,40.527,48
-70.372,39.61,43
-75.544,40.396,0
-71.1,45.394,0
-73.164,43.845,0
-75.063,40.312,20
-70.621,45.668,0
-72.218,40.348,0
-70.722,42.708,36
-74.189,41.878,49
-77.142,42.566,54
-76.068,39.964,46
-71.25,41.68,0
-81.179,41.266,0
-79.609,41.148,0
-76.124,45.589,0
-75.333,39.797,0
-80.683,45.326,66
-74.06,41.924,49
-71.497,43.784,44
-80.13,45.626,0
-76.498,40.188,0
-78.242,43.929,16
-70.438,42.202,0
-74.605,40.3,30
-78.535,42.704,23
-79.876,42.513,17
-75.311,45.142,0
-72.181,43.77,0
-72.079,41.351,0
-72.12,43.75,0
-79.089,43.676,0
-75.318,45.269,0
-71.659,45.175,0
-80.004,41.713,51
-71.865,42.294,0
-71.384,44.678,0
-78.932,45.433,0
-80.491,45.076,0
-76.095,42.754,34
-72.101,43.291,0
-76.148,45.444,0
-76.764,40.643,35
-75.779,41.961,7
-79.955,41.234,0
-79.879,44.847,0
-71.709,40.036,0
-74.67,41.37,52
-78.407,43.104,22
-71.771,43.509,0
-80.7,42.185,0
-76.277,41.227,0
-73.35,42.229,0
-77.591,42.01,46
-76.903,40.202,0
-75.511,40.423,45
-71.446,43.451,0
-72.728,43.744,0
-80.576,44.914,61
-78.258,42.755,33
-77.144,41.536,0
-71.773,40.666,0
-76.695,39.901,0
-78.688,41.021,0
-74.728,41.914,51
-76.037,43.185,31
-71.398,43.197,0
-70.998,44.52,0
-72.291,43.327,0
-73.497,40.292,0
-73.117,43.646,0
-71.385,40.048,0
-80.621,41.907,0
-77.625,41.41,0
-81.295,44.284,0
-72.178,40.016,0
-75.727,44.383,1
-77.291,41.115,0
-78.835,41.053,0
-75.424,39.668,0
-78.139,40.43,0
-80.587,40.917,0
-80.403,40.947,0
-80.587,45.324,0
-76.807,41.35,0
-79.978,40.207,0
-76.44,44.546,45
-71.394,43.816,63
-77.429,43.469,0
-80.013,41.768,0
-75.044,43.96,22
-71.658,41.07,0
-77.485,41.541,0
-80.879,41.853,0
-79.768,40.963,1
-80.496,43.878,52
-73.147,44.249,0
-76.29,39.656,0
-73.947,41.844,50
-73.604,41.111,0
-75.019,45.462,0
-74.385,44.42,3
-71.628,41.993,5
-74.012,43.933,4
-71.654,44.014,36
-76.169,43.328,11
-79.779,45.68,54
-80.589,44.536,0
-73.438,42.999,9
-77.934,40.188,37
-73.915,45.199,0
-74.122,41.221,55
-75.466,42.525,36
-73.428,41.685,0
-75.756,44.381,54
-75.942,44.672,0
-75.833,44.674,0
-70.984,45.139,21
-77.035,40.146,0
-80.047,43.818,0
-78.682,42.771,23
-73.763,41.715,50
-72.054,43.316,0
-70.605,41.819,0
-78.962,40.9,0
-72.928,41.251,0
-74.878,40.216,0
-76.883,40.542,0
-75.698,41.623,0
-75.857,43.353,12
-74.134,40.565,67
-73.112,39.988,0
-78.001,39.641,0
-80.351,44.491,26
-72.201,43.908,0
-77.031,40.355,0
-72.762,44.143,0
-79.358,40.616,0
-80.133,40.352,0
-71.325,43.902,0
-71.644,40.509,32
-70.277,39.958,0
-71.777,40.446,0
-80.935,39.686,17
-75.315,40.789,52
-70.301,40.041,0
-75.687,39.832,0
-71.675,41.54,33
-80.566,42.856,42
-70.413,42.082,34
-71.13,45.889,0
-75.098,42.374,43
-76.568,40.55,0
-77.604,44.515,0
-73.366,44.282,4
-81.192,40.147,57
-77.203,42.569,54
-71.131,41.445,33
-75.295,42.167,43
-76.098,42.315,46
-75.848,45.105,0
-77.924,44.067,0
-70.819,39.683,0
-70.474,39.748,0
-75.659,41.092,0
-70.357,43.378,0
-76.298,45.453,0
-76.628,41.708,0
-78.983,42.396,41
-79.204,40.219,58
-72.126,44.117,33
-73.301,44.158,0
-75.48,44.543,65
-72.167,45.553,0
-75.678,39.893,4
-75.234,44.656,1
-78.983,42.546,23
-74.837,41.358,0
-79.763,39.875,0
-80.765,44.575,0
-73.78,45.281,0
-74.608,44.5,25
-78.912,44.891,40
-76.847,41.772,14
-74.371,40.802,0
-75.197,41.987,45
-79.931,41.214,0
-79.471,39.728,0
-81.332,41.448,0
-76.715,41.113,0
-75.937,40.874,0
-79.574,41.796,45
-73.963,42.991,14
-81.145,40.379,51
-80.019,40.812,0
-70.805,42.684,0
-70.542,42.168,0
-81.001,44.242,0
-75.877,41.49,53
-71.794,44.699,0
-78.655,45.373,0
-72.109,44.433,0
-72.338,41.707,0
-74.382,44.144,3
-81.319,39.805,0
-77.14,43.488,41
-71.333,40.302,55
-73.813,39.912,19
-77.15,39.942,0
-74.349,39.758,0
-78.651,45.638,0
-75.019,42.916,8
-70.477,44.377,0
-71.939,43.324,17
-78.206,44.268,0
-73.79,41.613,4
-77.38,44.959,0
-70.42,42.716,49
-80.414,40.319,0
-78.573,44.732,0
-72.363,43.812,0
-80.409,42.008,0
-75.463,44.141,30
-72.482,42.241,8
-73.166,39.946,0
-79.775,43.294,0
-76.497,41.483,0
-77.465,42.184,48
-76.047,43.301,66
-74.842,41.589,51
-79.73,40.525,0
-71.323,45.866,0
-74.257,40.272,29
-79.54,41.707,0
-75.08,39.832,0
-71.032,45.429,11
-72.676,41.953,0
-73.754,45.851,0
-76.183,43.031,20
-78.462,43.157,15
-75.043,40.781,0
-78.59,40.956,0
-77.809,42.663,27
-71.262,40.981,0
-71.545,45.52,0
-72.549,41.349,0
-71.096,45.623,0
-79.364,44.749,18
-75.615,41.804,0
-74.403,39.729,0
-71.236,41.75,0
-73.994,42.024,30
-77.036,40.182,2
-73.153,45.725,0
-72.294,40.795,0
-74.699,40.634,0
-80.403,42.8,0
-71.134,42.808,3
-80.75,39.918,0
-75.51,41.914,0
-80.028,43.293,2
-77.136,45.887,44
-72.347,42.346,2
-78.642,43.996,0
-71.554,39.696,0
-73.456,40.557,0
-77.158,45.284,0
-78.588,39.886,0
-78.545,39.778,58
-72.851,43.227,0
-80.791,41.746,0
-73.758,40.98,13
-74.478,45.312,0
-73.079,43.914,0
-70.527,41.944,15
-77.094,42.13,38
-78.463,40.889,0
-71.631,41.096,0
-72.421,45.188,0
-76.24,45.421,6
-80.337,44.538,0
-75.098,41.123,62
-79.269,43.285,11
-75.458,40.869,0
-77.414,40.396,0
-77.859,43.943,24
-73.3,45.355,0
-75.635,44.344,1
-72.592,44.799,0
-79.08,41.017,5
-73.838,42.039,40
-80.762,42.241,0
-72.476,45.513,0
-73.833,40.26,0
-70.873,42.954,26
-80.33,43.523,0
-71.288,41.366,0
-75.699,40.844,0
-74.537,42.176,32
-77.845,41.887,0
-80.486,40.617,0
-71.928,45.246,0
-79.744,42.379,67
-77.243,43.834,0
-74.455,40.924,0
-70.302,42.573,0
-75.617,39.908,0
-70.38,42.73,0
-78.836,41.299,0
-76.938,43.921,0
-73.633,44.325,4
-80.628,42.07,0
-73.068,43.128,0
-76.69,44.226,0
-72.363,43.462,11
-77.142,43.27,18
-77.812,40.039,0
-70.429,41.96,0
-73.394,39.805,0
-76.77,42.162,48
-80.252,43.755,64
-73.213,43.232,0
-74.289,45.768,0
-80.526,42.387,0
-80.01,44.514,0
-70.479,43.195,0
-75.845,39.726,0
-81.095,42.834,31
-80.748,42.171,64
-79.784,40.983,0
-71.454,41.05,0
-76.187,42.367,22
-75.136,45.413,0
-75.871,41.611,0
-80.593,41.391,0
-71.408,41.894,0
-78.149,42.752,31
-78.365,44.74,0
-74.767,41.078,0
-76.076,39.733,0
-77.267,41.498,0
-74.087,41.478,52
-70.959,44.818,60
-74.476,40.455,0
-78.213,44.747,0
-79.072,45.041,0
-76.483,43.091,2
-81.042,39.709,48
-71.645,42.805,0
-74.591,44.108,1
-79.09,44.007,0
-75.589,45.246,58
-80.748,44.029,0
-71.8,45.523,0
-76.441,39.661,0
-75.278,44.779,19
-75.069,39.809,0
-73.813,42.858,14
-77.233,43.726,42
-80.477,44.364,0
-76.292,41.364,0
-80.814,43.408,0
-73.172,45.216,66
-80.923,43.662,0
-70.781,44.566,0
-73.127,42.7,0
-70.967,42.145,0
-75.661,45.144,34
-78.677,44.073,0
-78.466,44.822,55
-72.943,39.66,46
-70.349,40.197,2
-77.395,43.03,25
-73.01,45.01,0
-80.125,41.265,0
-74.735,44.5,7
-76.577,43.629,0
-73.256,44.18,0
-78.453,45.253,67
-80.294,44.452,0
-76.352,40.901,17
-74.259,39.866,0
-79.882,40.564,0
-76.331,44.137,5
-74.125,40.406,4
-72.19,40.989,57
-77.933,42.462,42
-76.89,42.536,40
-71.556,40.16,0
-73.589,42.799,28
-78.666,40.076,0
-72.933,40.646,0
-78.123,44.323,1
-78.273,41.709,0
-81.276,41.522,33
-77.196,44.774,14
-76.507,45.806,0
-77.975,45.723,0
-78.124,43.241,15
-78.659,41.07,0
-70.976,41.44,54
-71.822,43.855,0
-76.947,43.223,18
-76.037,40.856,0
-75.09,45.655,38
-75.924,41.719,22
-78.357,40.539,0
-70.389,41.67,35
-79.31,40.308,0
-71.806,44.477,0
-80.982,44.607,0
-77.669,43.307,0
-73.056,40.093,0
-74.211,40.813,0
-79.47,44.499,28
-70.804,41.828,0
-75.33,44.901,0
-78.561,40.439,0
-74.94,44.01,8
-71.211,40.797,0
-71.431,42.103,0
-76.003,41.737,0
-76.443,45.431,0
-77.893,44.897,36
-80.731,43.576,0
-73,45.069,0
-79.883,40.961,0
-77.404,40.003,0
-76.962,43.882,0
-71.542,42.978,0
-81.108,42.866,0
-72.001,41.21,0
-78.155,44.989,65
-78.572,44.801,5
-75.938,39.697,3
-73.274,42.596,0
-79.101,45.566,18
-78.95,42.494,41
-70.537,44.97,0
-74.777,42.981,27
-77.974,42.339,42
-70.633,39.747,0
-71.426,42.784,0
-79.24,45.138,0
-81.323,45.339,0
-73.465,41.397,0
-71.739,40.432,0
-80.034,39.593,0
-80.911,41.604,48
-74.722,42.946,24
-74.655,44.839,1
-75.627,43.854,6
-81.26,45.369,0
-73.718,44.377,4
-70.872,40.658,0
-71.675,45.692,0
-80.09,41.796,0
-77.419,43.379,0
-78.666,44.22,0
-75.141,45.102,0
-74.561,41.702,26
-78.014,42.522,8
-72.509,40.648,0
-72.537,42.543,24
-72.698,42.48,0
-77.457,40.401,0
-80.742,43.641,0
-73.499,45.265,0
-70.353,42.297,0
-79.545,40.705,0
-80.086,41.458,0
-71.239,39.964,0
-76.012,39.973,0
-71.915,39.761,0
-72.379,43.075,0
-79.276,43.155,0
-78.607,41.52,0
-80.744,44.366,0
-74.603,43.839,7
-72.741,45.539,0
-75.687,42.662,36
-81.036,42.87,0
-70.381,44.586,0
-75.799,43.206,12
-77.669,44.442,0
-79.419,45.415,0
-74.419,40.923,0
-74.978,43.44,8
-73.031,42.539,56
-79.644,43.494,0
-77.394,40.877,48
-79.75,43.88,0
-71.929,39.702,0
-77.604,41.026,0
-78.297,45.379,0
-81.277,44.455,0
-72.468,42.967,0
-75.838,40.025,0
-75.39,40.855,38
-71.704,39.668,0
-73.343,45.708,0
-73.949,44.858,19
-79.364,42.41,39
-75.25,45.86,0
-70.719,44.618,39
-74.746,42.684,26
-72.394,40.418,0
-70.446,40.935,11
-71.538,44.851,0
-78.977,41.641,0
-80.96,44.267,1
-76.35,40.604,0
-81.191,44.221,0
-76.1,39.932,0
-70.815,44.113,0
-78.588,40.362,62
-77.066,45.819,57
-76.568,43.345,11
-72.147,41.298,59
-72.216,42.326,0
-76.329,45.48,0
-77.131,42.806,51
-71.096,39.998,0
-73.143,43.763,0
-73.179,42.434,0
-70.863,40.523,0
-75.697,44.498,1
-72.579,42.954,41
-76.339,40.148,0
-71.944,45.29,13
-77.022,45.086,17
-73.171,39.948,0
-70.536,43.642,0
-75.551,45.219,0
-76.585,41.792,0
-79.05,43.811,0
-77.764,42.468,23
-80.116,42.42,50
-77.19,39.7,19
-77.692,45.043,0
-77.557,45.526,0
-72.299,42.622,0
-75.458,43.198,12
-75.575,45.874,0
-72.773,42.149,0
-80.012,40.983,0
-74.421,45.075,0
-77.507,43.952,0
-77.64,40.677,0
-74.983,39.649,0
-71.781,40.662,2
-79.146,40.898,0
-73.9,45.297,0
-71.362,44.079,47
-79.139,40.427,0
-78.042,42.283,42
-75.848,43.778,5
-71.494,41.632,0
-75.794,43.373,12
-78.277,40.925,0
-75.433,40.792,18
-74.987,40.91,0
-76.774,44.106,0
-81.18,41.191,0
-73.565,41.301,54
-75.735,42.641,36
-77.123,40.988,0
-80.625,41.836,0
-77.374,43.628,0
-78.751,44.336,0
-79.091,42.708,0
-72.336,43.499,0
-76.989,41.614,0
-80.75,41.506,0
-77.192,40.489,0
-72.765,44.935,0
-79.514,41.415,0
-71.247,45.343,0
-77.81,40.309,0
-77.693,43.476,6
-79.083,41.389,25
-72.852,42.807,0
-80.569,43.002,0
-70.828,39.922,0
-79.592,42.358,0
-78.173,40.976,0
-73.738,45.403,0
-79.781,43.967,0
-75.675,40.326,0
-73.359,41.868,0
-71.063,41.529,0
-73.24,41.505,0
-73.044,43.145,0
-76.835,44.63,0
-78.693,42.566,43
-75.578,44.598,1
-78.919,42.242,23
-72.02,44.272,0
-74.006,41.854,49
-72.309,45.602,0
-72.556,44.339,0
-76.151,39.716,42
-77.917,44.371,0
-73.733,45.362,0
-70.421,41.793,0
-72.821,40.043,44
-72.161,45.003,62
-73.528,40.189,0
-74.754,43.07,19
-73.01,45.385,0
-75.845,42.895,48
-71.768,39.921,0
-80.59,42.382,0
-70.623,43.966,7
-80.25,41.246,46
-75.289,45.261,0
-76.883,42.501,16
-80.159,41.06,0
-73.328,40.832,57
-74.551,44.969,59
-72.677,44.285,0
-75.072,43.782,8
-72.363,40.27,42
-74.959,44.883,1
-70.895,42.471,3
-71.698,43.709,47
-75.725,45.315,0
-72.612,40.293,0
-76.108,43.413,11
-72.17,39.696,0
-77.774,40.169,0
-70.539,45.323,0
-78.264,43.057,29
-80.537,43.668,0
-73.029,41.085,0
-72.143,43.519,0
-71.135,40.092,0
-77.724,43.678,0
-72.444,40.708,15
-75.386,43.508,45
-76.215,45.732,40
-72.259,43.827,0
-70.807,41.692,0
-80.499,42.49,0
-73.5,39.75,0
-78.743,42.902,23
-76.928,45.851,0
-78.376,44.169,0
-72.129,42.104,0
-70.326,43.33,0
-74.152,43.219,51
-73.552,42.805,28
-71.024,40.513,0
-73.732,41.433,22
-75.053,42.763,30
-77.128,40.49,49
-74.32,42.164,45
-77.323,43.345,0
-76.832,44.714,1
-77.262,42.57,7
-76.159,43.858,5
-75.771,44.383,1
-71.265,40.744,0
-79.058,43.513,59
-77.596,44.464,0
-74.989,42.257,43
-75.954,42.37,22
-78.441,42.685,31
-74.928,40.964,0
-71.622,44.863,66
-80.669,42.766,0
-76.464,40.242,40
-80.411,41.898,0
-75.109,44.786,1
-75.374,40.369,17
-72.842,43.701,0
-78.763,44.253,0
-74.842,44.089,1
-76.263,40.259,23
-71.814,45.658,0
-74.029,42.273,45
-77.426,43.136,17
-77.501,40.217,33
-78.535,42.649,23
-70.8,40.564,0
-78.043,41.544,0
-79.59,40.421,18
-77.344,41.766,0
-73.135,43.788,54
-73.53,42.859,28
-73.586,44.633,2
-81.274,43.241,0
-77.2,40.015,0
-71.365,41.164,0
-77.82,45.342,0
-74.735,45.221,18
-78.047,45.855,0
-79.96,41.64,0
-77.045,45.84,0
-72.293,43.476,0
-70.483,43.718,12
-71.803,43.397,50
-80.416,44.64,0
-77.605,43.455,0
-78.73,41.979,0
-77.826,40.697,0
-70.447,39.971,0
-75.275,40.556,46
-73.05,42.018,47
-72.025,39.675,0
-79.496,45.701,0
-71.348,41.606,0
-80.18,45.639,0
-73.096,39.775,0
-73.27,42.105,0
-73.402,41.35,0
-79.866,41.882,0
-76.409,44.531,0
-75.712,42.412,11
-75.472,39.955,0
-71.828,39.896,0
-73.842,42.951,14
-72.424,44.444,0
-75.463,43.481,6
-70.763,45.492,26
-80.605,44.538,0
-75.35,44.369,1
-78.226,41.656,0
-76.021,42.895,20
-73.763,43.677,43
-79.038,42.827,10
-74.612,43.782,7
-77.733,41.056,0
-71.594,45.81,0
-79.867,40.136,0
-80.21,42.203,0
-70.728,45.827,0
-79.651,42.663,11
-79.655,43.464,55
-79.622,39.663,55
-80.352,44.455,59
-76.314,44.284,8
-73.94,40.967,43
-72.142,42.106,0
-72.597,41.254,0
-73.455,40.09,0
-76.112,40.985,0
-73.5,42.661,28
-70.739,42.853,0
-75.745,44.901,0
-77.967,42.206,42
-72.601,42.137,0
-78.727,45.62,0
-78.75,41.713,0
-76.2,40.438,38
-74.488,43.993,7
-74.533,45.431,0
-79.986,42.677,0
-79.973,42.792,0
-78.195,39.621,58
-73.2,40.785,57
-76.791,44.525,0
-72.168,43.457,0
-70.993,44.607,0
-76.926,44.894,0
-80.765,43.942,0
-75.021,40.107,0
-73.068,44.693,0
-77.799,40.445,50
-75.887,43.198,2
-78.89,43.229,16
-70.947,39.694,58
-76.005,45.507,0
-75.366,43.482,12
-78.897,43.823,31
-80.281,42.261,0
-80.677,44.039,0
-72.273,42.571,33
-72.804,42.179,0
-79.177,45.848,0
-71.436,42.663,0
-73.769,40.334,0
-74.073,45.022,0
-70.381,41.756,35
-80.97,41.594,0
-76.648,41.981,0
-75.92,45.096,26
-74.885,42.955,26
-80.422,39.751,0
-74.037,41.164,55
-80.764,44.171,0
-75.18,42.328,43
-73.462,41.247,13
-75.943,40.791,7
-74.508,40.949,0
-78.977,42.724,48
-74.197,39.801,0
-77.13,41.95,0
-80.195,41.849,0
-77.165,41.33,0
-78.434,41.265,0
-78.673,44.303,0
-74.449,40.425,0
-75.555,44.674,0
-76.769,41.518,0
-78.933,41.762,0
-71.841,43.764,0
-71.813,39.839,0
-78.201,44.478,0
-74.532,43.959,7
-72.716,45.459,0
-70.775,39.985,1
-71.165,43.942,0
-77.084,44.184,0
-79.543,44.949,0
-72.525,43.096,0
-80.084,44.923,0
-79.585,39.902,67
-77.405,44.394,0
-71.96,43.87,5
-74.893,45.125,0
-74.855,41.686,51
-71.096,42.873,0
-74.978,42.465,30
-81.233,40.728,26
-72.385,44.954,0
-74.605,39.886,0
-76.032,42.905,20
-78.372,41.065,0
-78.487,45.308,0
-76.019,43.017,20
-78.827,40.217,0
-80.805,45.015,0
-79.47,39.863,0
-78.483,40.491,0
-79.153,40.968,0
-74.639,44.512,1
-72.226,41.855,22
-72.371,39.752,0
-72.464,44.868,0
-73.506,41.89,50
-71.831,44.582,0
-72.698,45.158,0
-79.088,43.873,44
-70.349,43.042,0
-80.307,45.28,33
-74.142,40.222,0
-78.962,40.168,0
-78.644,39.809,1
-77.584,41.643,0
-79.153,40.643,0
-75.734,45.908,0
-70.82,42.221,0
-76.976,44.365,0
-74.874,43.979,8
-74.63,44.469,1
-73.433,45.365,0
-76.899,41.558,0
-71.839,40.888,0
-71.155,40.053,0
-73.033,43.308,0
-78.182,43.025,22
-72.524,43.668,0
-79.763,43.376,2
-75.759,42.44,36
-74.584,40.621,0
-73.553,44.432,4
-77.1,45.814,0
-73.278,40.498,0
-71.523,44.83,0
-80.725,45.168,0
-79.814,40.038,0
-71.791,42.616,0
-76.675,44.267,0
-76.791,44.235,0
-70.727,44.757,27
-73.039,42.968,0
-70.485,43.141,0
-78.759,41.785,31
-80.278,43.077,0
-77.087,39.726,0
-75.806,44.254,5
-75.032,44.869,1
-70.534,44.884,0
-75.888,39.802,0
-76.906,45.364,64
-70.33,40.193,0
-78.455,44.976,0
-73.979,42.896,29
-70.671,39.696,0
-73.915,40.41,0
-78.032,43.346,19
-75.465,44.159,6
-81.327,39.826,0
-71.561,40.707,0
-76.867,41.063,0
-78.01,44.117,0
-70.822,44.468,0
-76.245,43.322,44
-78.16,45.116,0
-80.407,42.465,0
-74.9,45.818,45
-79.649,41.237,0
-80.534,43.962,0
-74.917,43.368,0
-78.167,41.36,0
-77.337,41.359,48
-73.321,43.919,0
-71.843,44.726,0
-77.492,40.075,0
-70.698,41.929,0
-70.789,44.694,0
-79.063,45.656,32
-72.84,45.88,5
-74.53,42.285,30
-71.172,42.333,25
-74.674,41.734,51
-73.572,42.469,64
-73.112,44.464,16
-77.081,44.374,0
-78.56,45.872,53
-80.936,40.877,61
-76.118,41.968,0
-74.203,44.076,4
-78.256,40.627,0
-75.611,41.642,0
-78.624,44.711,61
-78.05,40.978,15
-74.144,41.67,22
-71.477,42.516,0
-71.812,41.822,0
-79.02,40.057,0
-76.926,42.789,26
-71.516,41.327,1
-78.504,43.184,16
-70.642,39.766,0
-74.49,43.476,7
-79.513,42.273,39
-72.199,43.675,28
-74.086,41.529,52
-75.295,41.432,0
-78.562,42.316,41
-80.899,43.074,0
-78.76,40.367,0
-77.346,40.417,0
-74.332,41.04,0
-70.429,40.269,0
-79.05,40.181,55
-72.964,40.785,57
-71.533,43.917,0
-76.117,43.018,20
-79.584,42.891,57
-72.368,45.552,5
-76.069,43.626,11
-80.056,44.139,0
-71.651,42.278,0
-74.313,41.164,0
-80.267,45.515,0
-71.288,44.668,0
-80.956,44.412,65
-80.903,39.983,0
-70.402,45.329,0
-73.748,43.741,10
-77.174,45.59,0
-75.761,43.042,21
-72.893,41.524,0
-80.802,40.152,0
-73.309,42.259,0
-73.581,41.918,50
-76.264,44.987,0
-74.898,45.818,0
-77.59,39.933,0
-79.455,41.852,0
-76.925,45.914,10
-71.163,42.218,0
-78.841,42.001,41
-77.348,40.254,0
-77.751,43.323,52
-80.418,40.518,0
-75.669,41.975,34
-72.125,45.517,0
-71.331,44.024,0
-73.334,41.129,0
-77.104,44.288,0
-78.045,41.659,0
-73.687,41.933,49
-71.598,42.71,0
-71.11,40.862,0
-80.444,41.412,0
-76.001,41.444,0
-79.924,42.312,0
-78.544,42.617,23
-71.559,45.489,53
-79.171,44.884,64
-80,41.427,0
-75.326,45.655,0
-77.861,44.167,41
-77.115,45.064,0
-72.582,42.903,0
-72.055,39.926,0
-73.814,45.667,0
-76.729,43.846,20
-74.228,40.006,0
-78.974,45.788,0
-74.511,41.458,52
-73.87,45.603,0
-74.691,40.689,0
-77.51,39.598,0
-77.31,45.151,0
-79.445,44.974,0
-72.54,41.721,0
-75.89,40.214,60
-77.418,43.567,0
-72.765,42.126,0
-78.722,45.465,0
-71.992,45.164,0
-72.306,43.509,24
-71.977,45.249,0
-77.246,40.915,8
-77.102,41.227,0
-71.81,39.618,0
-76.209,40.165,24
-75.028,43.362,29
-73.647,41.486,53
-70.708,44.499,0
-75.297,43.657,6
-74.298,40.728,48
-75.025,41.385,60
-71.082,40.452,0
-71.783,43.158,7
-79.464,40.505,0
-79.365,45.009,0
-78.648,39.785,59
-73.022,44.973,0
-79.139,41.065,0
-70.464,44.369,5
-73.489,39.949,0
-79.402,44.07,14
-71.843,40.757,0
-71.278,45.886,0
-70.699,42.862,0
-75.028,42.997,8
-75.113,41.31,0
-79.388,41.986,0
-75.658,42.833,21
-75.273,42.854,21
-79.514,42.559,0
-75.877,40.568,0
-75.42,40.953,0
-79.143,43.675,0
-74.446,43.428,7
-81.052,40.746,0
-77.815,45.083,0
-75.444,42.931,26
-77.727,45.759,0
-74.678,41.399,52
-77.337,45.598,45
-79.85,43.437,0
-71.229,44.505,0
-74.253,39.994,0
-74.052,43.333,14
-73.869,45.286,0
-73.102,42.818,0
-72.022,42.964,0
-75.625,44.645,53
-79.662,43.737,35
-77.13,42.522,35
-72.256,43.119,0
-79.447,44.294,0
-77.691,42.847,27
-70.646,40.356,0
-72.419,41.289,37
-78.884,45.444,0
-70.278,43.322,0
-80.638,43.004,0
-76.634,45.523,33
-76.868,41.21,0
-76.913,45.362,63
-80.105,43.117,0
-76.647,44.266,0
-74.552,43.922,7
-70.407,40.476,60
-78.909,45.752,39
-77.424,42.278,38
-78.396,40.074,0
-78.117,40.275,34
-79.258,45.744,0
-81.09,43.201,0
-76.369,42.654,13
-78.647,43.673,0
-71.728,40.973,23
-75.493,43.989,6
-71.225,41.147,11
-70.564,43.601,0
-74.864,45.668,0
-80.026,44.189,0
-71.088,45.728,0
-74.774,44.415,1
-71.563,42.915,0
-76.645,42.419,37
-74.622,43.631,7
-80.56,41.536,0
-71.108,42.398,0
-74.237,43.802,7
-80.187,44.795,0
-73.593,41.611,44
-76.962,43.75,0
-80.404,42.79,10
-78.969,40.588,0
-78.59,41.523,0
-78.835,40.257,0
-73.562,45.101,0
-72.996,43.888,9
-75.286,44.824,1
-75.217,45.579,0
-74.364,43.582,7
-70.436,42.841,0
-74.323,43.11,19
-74.697,45.84,55
-71.28,43.559,7
-75.025,44.983,0
-77.631,42.694,27
-70.749,39.718,0
-76.474,41.135,0
-74.685,43.073,19
-73.371,40.235,0
-73.83,42.593,24
-78.988,40.697,0
-80.44,41.651,0
-78.305,40.291,0
-71.741,42.302,0
-75.152,44.142,1
-76.201,44.449,0
-76.581,45.459,51
-72.777,44.382,0
-74.106,41.696,49
-74.063,45.164,0
-79.561,42.918,0
-76.558,41.284,0
-75.753,40.657,59
-77.189,39.877,0
-76.026,40.673,0
-77.553,45.45,0
-72.742,40.279,0
-77.094,44.87,0
